GEOID,num_renters
47017962202,702
47017980100,0
47065001400,369
47037011400,925
47037013800,445
47165020403,107
47165020404,121
47165020405,171
47165020406,99
47165020407,216
47165020501,913
47165020502,162
47165020503,144
47165020601,133
47165020602,219
47165020603,141
47165020903,420
47157021754,565
47157022330,627
47157005600,688
47157005700,448
47157007810,619
47157000600,342
47157006000,400
47157006400,321
47157006600,840
47157006700,787
47157007200,559
47157009100,569
47157008900,822
47157010300,257
47157010500,368
47157010810,1195
47157007000,895
47157007300,1189
47157010120,1236
47157010220,1201
47157021112,912
47157020521,808
47157020632,229
47157021331,154
47157021430,334
47157021612,80
47157021613,60
47157021741,1260
47157021900,797
47157022111,1331
47145030400,350
47145030500,873
47145030202,859
47145030800,989
47145030600,243
47145030300,189
47145030900,443
47145030700,360
47145030100,119
47145030201,333
47011011500,803
47011011201,580
47011010100,855
47011010500,760
47011010800,727
48061013305,436
48061013309,270
48061013402,229
48061013500,157
48061012613,410
48061013306,158
48061010201,151
48061010800,1620
48061010500,223
48061010601,1338
48061010900,296
48061012504,1067
48061013206,296
48061013308,283
48061013801,475
48061013903,377
48061010602,145
48061011200,239
48061011400,481
48061011902,395
48029110900,938
48029111000,887
48135001100,1291
48135002801,105
48135003000,1393
48135000400,427
48135000500,600
48135001800,544
48135001900,488
48135002000,499
48135002900,406
48135002802,725
48169950100,455
48173950100,138
48185180101,576
48185180102,337
48185180200,621
48185180301,248
48185180302,292
48453002110,621
48453002315,1252
48201542400,1922
48201550700,257
48201551400,670
48201552500,1292
48201210700,303
48061013106,975
48113000201,263
48113001203,76
48057000100,382
48057000200,615
48057000300,187
48057000400,634
48057000500,246
48201222502,257
48191950500,440
48201212300,850
48201212400,292
48201222401,387
48201222402,507
48201222501,769
48201222503,1261
48201223002,726
48439110101,1509
48001950600,648
48001950800,1110
48001950700,516
48001950100,210
48001950500,667
48001951000,514
48139060900,229
48373210302,386
48381021101,600
48381021102,1156
48381021608,1089
48375014401,577
48375015400,320
48375980000,0
48381021609,601
48381021703,484
48381021704,392
48381022001,248
48381022002,637
48387950700,231
48391950400,303
48397040101,162
48397040102,173
48397040401,803
48397040402,654
48397040503,603
48397040504,687
48397040505,326
48397040506,128
48027023204,200
48027023403,370
48027023404,286
48027980001,0
48027980002,0
48027980003,0
48029121701,405
48029121119,877
48029121120,361
48029121121,77
48453001835,1318
48453001840,1705
48453001850,1561
48453001853,425
48453002003,908
48453002107,699
48113001502,1167
48113002200,1244
48113002400,332
48113003101,2096
48113003400,467
48113003901,533
48113005300,626
48113005400,622
48113007601,150
48113009103,528
48113009402,153
48113009610,1451
48113009802,929
48027023203,430
48113010703,364
48113001102,518
48113001503,1180
48113001800,3668
48113003700,731
48113003800,482
48113004500,623
48113005000,463
48113006900,967
48113007202,2496
48113007700,1082
48113007804,2798
48245011001,471
48245011102,379
48245000304,772
48245000600,812
48245001100,602
48201340100,1706
48201340500,1551
48201342500,728
48201342700,446
48201343000,1113
48041002014,536
48041002015,0
48041980000,0
48043950500,406
48055960101,500
48055960102,301
48201240502,2002
48201240702,1285
48201240801,2154
48201240901,971
48201240501,2008
48201240701,2011
48201240802,1206
48201240902,951
48201241101,271
48201241102,1581
48201241103,809
48057990000,0
48059030101,411
48059030102,183
48061010203,887
48061010301,376
48201341800,209
48061010302,691
48061012001,640
48061012002,314
48061012101,189
48061012102,110
48061012305,568
48061014200,697
48061014300,872
48061014400,922
48061014500,1104
48061980001,0
48061980100,0
48061990000,0
48063950101,234
48063950102,350
48201440100,1526
48201450600,984
48201450700,171
48121020110,197
48121020111,76
48121020112,169
48121020113,905
48121020114,1470
48121020115,329
48121020203,634
48121020204,378
48121020205,68
48121020306,1601
48121020307,393
48121020308,442
48121020309,635
48121020310,169
48121020503,1475
48121020504,591
48121020505,556
48393950100,61
48443950100,29
48457950200,324
48457950400,179
48457950500,88
48457950300,379
48457950100,169
48233951000,252
48233950200,153
48233950900,180
48233950700,316
48233950800,54
48233950600,276
48477170100,434
48477170200,608
48477170400,910
48477170300,542
48477170500,395
48477170600,378
48343950100,381
48343950200,508
48343950300,494
48361020700,1004
48361020900,796
48361021400,257
48121020109,542
48361020200,639
48113007914,1393
48113010804,1394
48143950202,468
48145000200,157
48145000300,426
48145000400,296
48145000500,128
48145000700,211
48145000800,217
48147950401,590
48147950402,756
48147950800,172
48157670101,565
48157670102,338
48157670601,610
48157670602,244
48157670901,203
48157671002,659
48157670902,301
48157671001,117
48157671501,581
48157671502,76
48201333000,213
48201333700,273
48201340600,38
48201342300,1123
48201342800,50
48201350700,119
48201411200,67
48201412200,885
48201412800,113
48201420100,1226
48201420600,293
48201453200,2291
48201453700,1341
48201455000,332
48201310900,1144
48201552200,1364
48113007821,1440
48113007822,924
48113007823,435
48113007826,597
48113007824,49
48113007825,1379
48113007827,1222
48113007910,1717
48113007911,1721
48113007909,1473
48201511302,834
48121021517,1549
48121021518,115
48121021519,1786
48121021520,291
48121021521,200
48121021522,536
48121021523,389
48121021524,101
48121021525,309
48121021526,567
48121021527,534
48121021618,496
48121021619,500
48121021620,1360
48121021621,23
48121021622,385
48121021623,1499
48121021624,1930
48121021625,1857
48121021626,7
48135001700,962
48135002400,506
48135002501,253
48135000800,316
48135002300,1088
48135002502,834
48135002700,701
48257050201,424
48257050300,752
48257050800,630
48257050400,791
48257050500,1351
48257051000,206
48257051100,687
48257051300,1116
48257050600,471
48257050701,75
48039662900,423
48345950100,155
48129950200,241
48129950300,156
48013960500,100
48013960600,590
48013960201,339
48013960300,465
48013960402,834
48013960100,755
48051970500,301
48051970400,259
48051970300,647
48031950200,421
48031950100,509
48241950300,624
48241950700,312
48241950500,326
48241950400,311
48241950100,279
48241950200,459
48241950600,423
48241950800,167
48245002500,797
48245010200,142
48245010400,368
48245011002,382
48245001301,821
48245000102,378
48029181003,2354
48029181005,1706
48029181506,1112
48029181715,516
48029181808,370
48029182102,147
48029191101,48
48029191406,525
48029191408,1252
48029191409,2473
48467950900,733
48467950700,432
48467950200,457
48055960500,655
48055960600,169
48055960200,519
48055960300,525
48055960400,640
48055960700,1080
48487950700,382
48487950300,212
48487950500,673
48487950600,767
48317950100,102
48317950200,341
48383950100,353
48501950200,416
48501950100,159
48189950300,1074
48189950900,252
48189950500,462
48189950700,307
48189950800,106
48189950100,466
48189950600,379
48189950200,411
48189950400,666
48419950200,427
48419950600,179
48419950100,423
48439106002,432
48439103500,693
48439113912,197
48439121608,464
48439121610,241
48439122700,1394
48439113213,311
48439113218,293
48439113405,1321
48439113613,296
48439113627,1965
48439113803,462
48439113907,175
48439103602,272
48439104300,1506
48439104505,566
48439104601,420
48439105201,1563
48439105512,323
48439105800,484
48439106300,546
48439106502,311
48113000601,2693
48113000701,2688
48113002701,1032
48399950500,159
48399950200,377
48399950100,125
48399950600,463
48407200300,281
48407200101,602
48407200102,647
48407200200,415
48451001304,989
48451000100,270
48451000400,759
48451001101,953
48451001303,984
48451000200,296
48451000700,749
48451001400,1450
48451001702,222
48451001102,775
48451001200,1016
48451001301,1290
48451001500,86
48201211000,357
48201211900,577
48201220500,1414
48201221300,842
48201221400,1082
48201221500,1880
48201221800,432
48201221900,590
48201222600,1961
48201222700,1996
48201230700,577
48201230900,981
48201231200,1119
48201241000,876
48201252900,644
48201253900,822
48201254000,845
48201254300,854
48201310600,936
48201312000,204
48113001001,206
48113001504,950
48113001600,1865
48113001701,195
48113002100,1489
48113004100,300
48113004700,603
48113005100,277
48113005600,742
48113014702,513
48113014302,871
48113014309,1591
48113014502,898
48113015204,554
48113015205,704
48113015900,885
48113016616,446
48245010901,274
48245011600,59
48245000101,1287
48245000302,694
48245001200,396
48245001302,477
48245006300,173
48245006700,261
48245006800,210
48245006900,582
48401950501,502
48401950502,144
48409010201,401
48409010202,737
48409010301,586
48409010302,378
48423001403,799
48423001404,643
48423001604,623
48413950300,227
48423001905,1487
48423001906,389
48423001907,119
48423001908,687
48423002101,349
48445950100,175
48445950400,848
48497150200,867
48497150401,466
48497150602,361
48497150102,276
48497150300,251
48497150101,202
48497150601,630
48497150603,350
48497150500,871
48281950100,164
48281950400,590
48281950500,582
48307950300,617
48307950500,88
48307950400,168
48319950200,181
48319950100,317
48029191201,257
48029191202,969
48029190604,508
48029191303,343
48029191304,846
48029191410,2392
48157671601,1442
48157671602,170
48157672001,886
48157672002,2080
48157672301,880
48157672302,686
48245001303,143
48245001900,528
48245007001,2365
48245011101,514
48245011202,0
48245011500,85
48245010100,291
48245001700,206
48245005100,120
48245006100,219
48177000300,642
48177000400,380
48167724101,314
48177000500,448
48177000600,144
48181000303,439
48181000304,241
48181002000,487
48183000401,1092
48183000402,1013
48183980000,5
48185180400,45
48187210505,366
48187210607,378
48187210608,240
48187210506,120
48187210507,402
48187210508,279
48187210707,852
48187210708,333
48187210709,151
48187210710,184
48187210711,118
48187210712,171
48187210713,649
48187210714,650
48187210803,140
48187210804,98
48201212500,614
48085030528,1053
48085030529,511
48085030530,488
48085030531,451
48085030603,957
48085030604,120
48085030605,1006
48201510600,1531
48201510800,1448
48113016620,349
48113016705,1339
48201554802,839
48201554901,779
48201554902,420
48339690800,357
48339692300,2070
48339692400,2277
48339693200,288
48339693300,1642
48215020802,1211
48215022502,547
48423000202,347
48423000700,927
48423001000,611
48423002200,356
48423001500,416
48423001601,521
48423001901,1943
48423000800,1263
48423001200,447
48423000900,663
48423001801,241
48423002006,238
48423000100,575
48423000201,584
48423001300,317
48423001802,1298
48423002004,633
48423000300,819
48423000600,186
48423001700,760
48201454600,1544
48423002007,1226
48423002008,831
48423000400,337
48423000500,541
48423001401,345
48423001602,655
48423001803,610
48423002003,1483
48423001102,138
48423002009,847
48201322000,1424
48201313900,2146
48113010903,1115
48113012603,91
48113012604,2285
48113013010,1836
48113013011,1738
48113013104,307
48113013105,3219
48113013620,2845
48113013621,1941
48113013622,1198
48113013623,2903
48113007913,1075
48113010904,1738
48113013624,1995
48113013626,1449
48113013726,668
48113013727,1142
48113013805,1985
48113013625,1342
48113013806,2096
48113014130,976
48113014127,2737
48113014128,678
48085031661,193
48085031663,434
48085031664,15
48085031657,1559
48113010805,963
48085031662,360
48085031711,717
48085031712,1933
48085031713,2133
48085031714,3203
48201421202,1609
48201421401,1315
48201421402,1250
48201421403,1177
48201422301,2037
48201422302,317
48201422401,1597
48201422402,1215
48201422701,797
48201422702,300
48141010312,229
48141003803,350
48141001600,1573
48201520601,589
48201520602,1070
48201522201,654
48201522202,808
48201522301,1134
48201522302,1098
48033950100,55
48219950300,490
48219950200,279
48219950700,127
48219950500,534
48219950600,106
48219950400,679
48219950100,142
48315950300,260
48315950400,502
48315950100,80
48315950200,228
48027021203,717
48027021301,751
48027021500,742
48027022103,932
48027022200,1383
48027022300,1167
48027022801,993
48027023104,782
48027020702,404
48027021000,1203
48027021400,307
48027020100,488
48027020600,309
48027021100,1201
48027021201,1212
48027022401,1250
48027022402,663
48201411400,154
48201420500,1068
48201220400,653
48201332900,821
48201410300,932
48201430400,12
48201433400,1249
48201452300,208
48201241300,744
48201253000,601
48251130302,1208
48251130407,505
48013960401,186
48013960202,566
48083950300,627
48083950700,208
48083950600,35
48353950500,158
48353950200,501
48353950100,105
48353950300,304
48353950400,704
48475950100,329
48475950200,384
48475950300,419
48259970100,397
48259970500,1346
48035950600,167
48035950300,95
48035950100,308
48035950500,438
48035950700,198
48035950400,184
48035950200,242
48153950500,248
48153950600,323
48029160600,631
48029141900,193
48201452202,1521
48201452801,790
48201452802,1142
48201453401,540
48201453402,1583
48201453403,1372
48201453501,1071
48201453502,516
48201453601,394
48201453602,1344
48201454301,2972
48201454302,633
48201454501,421
48201454502,85
48201455101,667
48201455102,172
48201511001,547
48201511002,1386
48201511301,655
48213950500,264
48213950700,308
48029121116,1017
48029121118,1199
48029121203,919
48029121205,979
48029121206,913
48029121402,521
48029121803,423
48029121804,1440
48029130800,1223
48029131100,331
48029120300,956
48029120501,1711
48029121115,545
48029121117,912
48029130200,210
48029141000,842
48029151600,1054
48029151700,506
48029160701,267
48029171801,694
